#{"t_start": 1650127719.715501, "env_id": "BipedalWalker-v3"}
r,l,t
-107.371197,39,714.938481
-125.363592,171,715.358891
-112.822693,56,715.512002
-116.457628,55,715.65623
-76.241286,1600,719.718435
-98.06192,1362,723.140391
-87.915475,158,723.596586
-108.503572,46,723.736634
-119.601338,68,723.931874
-121.982331,98,724.176357
-66.841003,235,724.772929
-80.269,241,725.414976
-88.244507,181,725.875064
-85.73868,149,726.266333
-108.560815,45,726.380404
-109.765848,48,726.512502
-117.241171,68,726.70204
-82.258977,203,727.231313
-89.358606,129,727.562511
-86.62423,131,727.918492
-5.009507,1600,731.902802
-81.895946,272,732.597746
-88.87928,120,732.899218
-114.009296,88,733.118233
-125.981928,102,733.377522
-103.253302,94,733.611345
-102.077957,98,733.869203
-94.969384,112,734.143112
-122.900753,70,734.329388
-68.916116,247,734.9301
-84.653455,218,735.470845
-86.648584,205,736.020478
-18.488279,1600,740.062145
57.280712,1562,744.030265
-66.396706,236,744.631835
99.862011,1478,748.422549
-120.457665,66,748.606297
-33.762036,450,749.692313
-121.99092,70,749.877017
-116.214132,69,750.05441
-120.795293,65,750.211117
-117.519181,68,750.391727
-119.51815,67,750.56224
-117.42236,64,750.725853
-109.999772,46,750.848251
-117.201249,61,751.004917
-110.406324,46,751.131115
-120.133357,74,751.340214
-119.112128,64,751.492497
-84.252269,161,751.89744
-115.981906,61,752.058199
-116.555501,62,752.220242
-116.806671,75,752.425277
-119.679754,90,752.666831
-86.742677,142,753.026882
-88.644075,145,753.426616
-114.786053,57,753.573536
-86.837585,150,753.96754
-81.437822,159,754.369342
-103.738409,54,754.526605
-91.476324,107,754.818327
6.027907,1308,758.262416
-98.785096,80,758.471708
-45.895516,333,759.31194
-83.775821,146,759.686015
-98.083605,112,759.97206
-87.037149,118,760.283826
-26.460583,360,761.217912
-68.032557,289,761.92251
-100.948308,60,762.080492
-64.809017,302,762.855438
-66.2701,211,763.400696
-65.887738,262,764.071341
-68.533661,208,764.595466
-112.961043,70,764.784978
-101.659255,50,764.912106
-92.632375,96,765.15676
-111.595355,96,765.405456
-115.406295,62,765.575704
-116.130668,59,765.728796
-117.259028,83,765.945293
-11.717629,665,767.701106
-76.694054,239,768.35413
-44.043581,450,769.561916
-92.791014,163,769.976213
91.074774,949,772.39395
-109.330876,65,772.551585
219.941741,1458,776.263399
179.123895,1600,780.267781
-118.612768,66,780.44441
-115.626211,66,780.602329
-111.687756,57,780.7525
-117.453528,63,780.915394
-109.389844,167,781.326688
-115.55798,68,781.496959
-107.857258,44,781.601393
-106.95799,45,781.72055
-107.828323,44,781.822364
-107.801446,44,781.942398
-108.083065,44,782.051964
-107.382019,46,782.170658
-107.248725,44,782.303007
-107.102244,45,782.414835
-106.602786,46,782.540793
-106.760623,46,782.654745
-107.424893,44,782.769677
-107.048681,46,782.877028
-106.607751,45,783.004848
-106.152096,48,783.121533
-107.321465,47,783.259372
-106.191229,54,783.396537
-99.604833,66,783.57585
-130.719678,114,783.899794
-101.141731,62,784.061515
-110.699163,133,784.388716
-101.765095,73,784.573852
-57.435055,297,785.32828
-107.499192,44,785.431126
-63.728523,241,786.015694
-123.19933,145,786.388201
245.159629,1175,789.350171
-107.474749,49,789.47353
-113.970877,62,789.640277
-107.510337,47,789.763947
-100.974548,141,790.138923
-107.567936,45,790.253366
-107.480752,39,790.349078
-105.606231,54,790.512169
-107.944275,44,790.621158
-116.860934,79,790.827837
-104.222224,56,790.971015
-106.727004,62,791.126745
-107.504995,45,791.250417
-114.092357,66,791.412916
-69.134813,267,792.087528
-112.41173,72,792.27579
-114.579144,69,792.450341
60.135432,1018,794.988994
-56.74345,280,795.686433
108.652092,1136,798.516694
-122.292645,60,798.680938
-121.694184,62,798.836545
-120.410573,58,798.988168
-110.744353,47,799.10464
-110.991856,47,799.23773
-110.782397,46,799.347167
-117.481883,52,799.48577
-109.873164,45,799.593608
-108.90383,44,799.716544
-114.948792,49,799.833792
-112.783913,48,799.948042
-109.632697,44,800.062903
-119.795079,56,800.19148
-117.812564,61,800.35859
-115.834982,57,800.505615
-8.615322,474,801.667557
-125.114109,69,801.857218
-108.590473,45,801.979491
-99.100027,122,802.283498
-115.659498,62,802.433888
-109.581206,48,802.561884
-105.935261,47,802.675064
-106.73202,44,802.81393
-109.151492,46,802.928353
-115.836472,61,803.093333
-108.935725,39,803.19966
-120.054142,66,803.364048
-124.23972,114,803.649482
-26.09057,450,804.742687
-119.952723,63,804.895494
-28.548952,454,806.047195
-58.129514,1600,810.124959
-101.632557,1600,814.21949
-94.935275,1600,818.101624
-97.65351,1600,822.206031
-80.635486,1600,826.158232
-69.463787,1600,830.211832
-72.80292,1600,834.262535
-63.826199,1600,838.265348
-66.836167,1600,842.235512
-61.445474,1600,846.204378
-108.129982,33,846.294117
-109.672831,35,846.379054
-81.543297,1600,850.45931
-108.672182,43,850.582813
-85.847798,1600,854.557004
-108.367598,34,854.636065
-89.372373,1600,858.612954
-88.385919,1600,862.581967
-71.248925,1600,866.530317
-63.40443,1600,870.526981
-106.463145,41,870.653744
-108.993624,34,870.734518
-109.409668,35,870.8193
-58.970648,1600,874.777734
-68.732507,1600,878.677213
-108.649234,31,878.772074
-74.386273,1600,882.786086
-77.542159,1600,886.860185
-77.358337,1600,890.888042
-74.918682,1600,894.872063
-110.941839,34,894.957721
-75.302921,1600,898.965268
-65.857071,1600,903.011673
-64.523406,1600,907.05757
-60.416007,1600,911.04471
-108.697633,33,911.129457
-109.255693,34,911.219112
-38.830533,1600,915.18253
-32.168725,1600,919.208091
-52.583564,1600,923.238087
-51.791342,1600,927.296757
-39.26852,1600,931.436916
-50.89014,1600,935.525239
-42.452604,1600,939.716813
-39.610896,1600,943.789177
-33.718144,1600,947.810364
-25.77293,1600,951.855833
-111.914403,73,952.027549
-44.474809,1600,956.076936
-39.915157,1600,960.056766
-115.353052,52,960.215777
-35.603903,1600,964.39476
-16.991172,1600,968.534871
-110.639822,71,968.716107
-107.844375,71,968.894053
-117.253724,83,969.117845
-108.878485,81,969.325877
-113.394215,81,969.546525
-109.749838,79,969.741663
-21.606301,1056,972.483689
30.005561,900,975.015378
-116.208763,94,975.276719
-109.1027,53,975.423635
-127.037586,103,975.702735
-93.026492,100,975.971162
-92.72584,142,976.348297
-103.066507,102,976.622381
-100.116578,94,976.867874
-101.522166,92,977.099994
13.143825,1600,981.335717
-35.841942,1600,985.66239
-107.281313,60,985.821581
-23.27814,1600,990.168884
-5.585171,1600,994.485178
-67.511539,509,995.797622
-107.057085,44,995.921153
-107.286758,44,996.037371
-112.987721,52,996.19079
-115.608282,55,996.32885
-94.190754,124,996.65343
-121.30455,131,996.98332
-26.167549,1600,1001.086206
-111.963973,35,1001.17526
-104.448898,70,1001.376503
-30.814016,1600,1005.545988
-27.589477,1600,1009.811389
-118.011489,76,1010.018486
-117.367792,74,1010.218742
-23.930066,1600,1014.486996
-73.55171,1097,1017.411945
-10.580442,562,1018.944817
-110.079881,79,1019.181807
-113.836392,84,1019.400464
-112.508366,83,1019.61263
-123.056514,112,1019.913939
-123.34999,104,1020.170427
-120.113645,74,1020.367371
-110.888842,76,1020.548042
-116.040951,98,1020.795752
-112.878975,94,1021.054736
-98.795253,93,1021.319025
-100.616895,181,1021.771091
32.263836,1600,1025.918089
-61.433731,1600,1030.078755
-122.589947,81,1030.32396
-39.684134,1600,1034.543427
-128.394697,150,1034.909125
-43.841345,1600,1039.004502
-78.600763,1399,1042.633081
27.739228,1600,1046.731386
-100.196608,94,1046.965283
-101.996559,99,1047.230199
-107.875639,48,1047.37939
-104.329775,224,1047.94507
-99.58984,100,1048.211697
-99.06496,111,1048.514795
-98.814705,187,1049.000465
-88.605511,369,1049.950273
-136.558443,153,1050.330414
-28.172546,624,1051.921811
-104.612791,46,1052.04333
-103.474759,52,1052.183775
-94.48045,91,1052.424371
-103.938121,49,1052.558722
-104.22919,94,1052.818811
-102.583041,133,1053.174486
-104.370641,109,1053.459482
-107.174301,69,1053.645303
-104.877966,88,1053.880756
-107.044825,71,1054.067003
-100.132482,104,1054.337501
-108.911977,133,1054.668464
-117.696177,144,1055.036768
-114.026756,76,1055.233287
-107.331569,74,1055.428065
-106.33882,47,1055.538902
-114.137144,68,1055.721315
-94.616215,120,1056.050566
-107.267128,48,1056.169047
-109.144182,48,1056.316117
-115.809531,66,1056.483214
-95.797116,112,1056.758289
-78.862713,245,1057.37257
-115.383096,69,1057.544009
-101.152792,206,1058.077946
-105.149795,48,1058.203933
-106.237673,53,1058.351815
-105.50319,52,1058.480164
-63.545311,327,1059.500346
-105.722464,50,1059.663141
-105.786677,49,1059.800943
143.592702,1600,1063.901061
94.255394,1281,1067.217869
257.157597,1433,1070.881452
-11.53007,621,1072.493234
220.891392,1600,1076.5956
-111.146726,73,1076.792334
-108.649448,73,1076.989659
198.420653,1600,1081.152199
-27.203957,379,1082.139884
-105.497868,46,1082.268267
-118.80607,244,1082.889378
-58.767695,393,1083.891948
-102.990385,437,1085.064612
-105.534249,87,1085.293858
-27.312301,1600,1089.455886
-34.115792,697,1091.258726
-98.241582,134,1091.630473
-106.841174,99,1091.930976
-106.109719,73,1092.114654
-109.075607,116,1092.438371
-106.593179,91,1092.667889
-106.617927,43,1092.768052
-111.17956,72,1092.977171
-106.19122,43,1093.083454
-111.883412,54,1093.233244
-105.954981,43,1093.344323
-106.041709,43,1093.447009
-110.64338,87,1093.677874
-117.334477,76,1093.896377
-105.075806,44,1094.018868
-103.318813,118,1094.313688
-104.968618,43,1094.422696
-116.714806,156,1094.820166
-103.415267,63,1095.005458
-102.996619,62,1095.169647
-106.291995,67,1095.351213
-104.216194,62,1095.50019
-117.561059,134,1095.851345
-104.817365,109,1096.130117
-105.241911,100,1096.392241
-101.397095,89,1096.603065
-102.042354,102,1096.860859
-104.781561,117,1097.162583
-96.603845,132,1097.499139
-119.341219,160,1097.907418
-93.763931,146,1098.294076
-73.203813,243,1098.939605
-91.154666,103,1099.228477
-93.259264,91,1099.464818
-96.044944,86,1099.676843
-97.717534,86,1099.907804
-80.578136,300,1100.663958
67.628969,1600,1104.807491
43.471987,1600,1108.910119
48.123654,1600,1113.118549
42.101314,1600,1117.207858
-95.130274,94,1117.440957
-18.05956,1074,1120.263629
-105.568225,41,1120.36712
-104.632616,44,1120.490451
-106.034883,47,1120.606813
-107.933098,52,1120.769196
-103.106438,216,1121.316144
-109.215292,140,1121.688828
-98.238196,82,1121.908078
-99.893039,84,1122.130404
-101.4525,104,1122.409059
-103.719973,53,1122.561741
-91.588987,119,1122.879466
-104.117031,52,1123.008698
-109.677337,66,1123.187951
-105.40387,50,1123.319115
-104.333796,51,1123.45945
-108.874483,58,1123.619702
-85.074876,312,1124.418647
-92.895105,192,1124.91305
33.400876,1600,1129.081508
-105.613085,46,1129.191101
110.268752,1600,1133.306313
-93.555122,131,1133.639596
-96.75829,80,1133.844721
111.81436,1600,1137.897714
-109.426489,35,1137.981884
-110.329984,37,1138.107796
-110.604949,37,1138.203249
-113.356049,43,1138.323505
-115.114647,47,1138.433263
-121.715128,53,1138.568077
-121.589597,55,1138.706212
-115.343683,43,1138.816057
-115.49184,42,1138.917585
-37.151144,1600,1142.842055
-32.852185,1600,1146.85126
-57.992592,1600,1150.776425
-116.582568,44,1150.892403
-30.860525,1600,1154.785806
-111.045654,36,1154.905771
-110.898378,37,1155.002086
-113.153892,40,1155.113746
-111.836382,38,1155.213746
-113.016821,38,1155.304429
-114.665551,42,1155.418992
-116.446197,43,1155.519961
-112.457264,39,1155.634186
-112.866659,40,1155.731591
-112.423189,38,1155.840854
-111.688937,38,1155.952259
-116.051665,43,1156.058089
-114.311775,49,1156.185935
-30.805154,1600,1160.079866
-27.970739,1600,1163.960028
-111.721196,40,1164.063554
-106.491143,75,1164.256417
-27.349191,1600,1168.127158
-115.113321,52,1168.244808
-128.463307,52,1168.377463
-128.2741,53,1168.502394
-127.149408,53,1168.640042
-127.46484,53,1168.76298
-128.53014,53,1168.900265
-128.548078,52,1169.038291
-128.400661,52,1169.159155
-128.153926,52,1169.309672
-126.72276,51,1169.432153
-127.146904,52,1169.565217
-117.657628,49,1169.675732
-127.950522,52,1169.815459
-120.9364,50,1169.92839
-127.808338,52,1170.071769
-128.332829,52,1170.207192
-127.29442,52,1170.337479
-126.041062,52,1170.464287
-118.425105,50,1170.590156
-126.404223,52,1170.712482
-126.551044,52,1170.850012
-115.296322,40,1170.959493
-115.306061,40,1171.080053
-114.948052,48,1171.206906
-21.281814,1600,1175.102906
-20.929282,1600,1178.987646
-21.632487,1600,1182.848102
-112.160265,35,1182.928153
-30.765432,1600,1186.974143
-31.272123,1600,1190.99172
-22.115658,1600,1195.045653
-13.899283,1600,1199.063893
-13.489216,1600,1203.028348
-19.770953,1600,1207.103138
-20.007676,1600,1211.088165
-13.193399,1600,1215.079
-44.005308,1600,1218.992638
-15.043365,1600,1222.894437
-11.566033,1600,1226.855296
-19.882199,1600,1230.810424
-13.680207,1600,1234.682399
-20.390714,1600,1238.609315
-18.920238,1600,1242.507706
-30.781422,1600,1246.507037
-13.163074,1600,1250.580042
-31.620777,1600,1254.58407
-135.478093,142,1254.934406
-26.552674,1600,1258.894099
-13.909466,1600,1262.80387
-17.636467,1600,1266.822889
-115.589216,37,1266.920071
-27.982366,1600,1270.83482
-21.292318,1600,1274.737035
-109.406069,99,1274.986701
-17.343071,1600,1278.867383
-10.704847,1600,1282.741864
-53.065183,1600,1286.582624
-24.595663,1600,1290.438567
-10.466286,1600,1294.385029
-50.45013,1600,1298.191426
-22.138961,1600,1302.077906
-17.43764,1600,1306.006186
-22.104105,1600,1309.845993
-17.930792,1600,1313.726346
-22.257467,1600,1317.631152
-16.170283,1600,1321.493688
-14.455073,1600,1325.476254
-14.489736,1600,1329.393669
-21.267267,1600,1333.288945
-22.376295,1600,1337.17292
-45.533869,1600,1341.052134
-26.13558,1600,1344.91513
-24.038583,1600,1348.869766
-20.743,1600,1352.800226
-53.549802,1600,1356.686235
-46.449648,1600,1360.595763
-37.08601,1600,1364.522876
-69.506521,1600,1368.554866
-107.075918,1600,1372.51546
-98.46782,1600,1376.42146
-59.124962,1600,1380.32949
-0.888535,1600,1384.26618
-97.119763,430,1385.391067
-104.266825,198,1385.878754
-97.081277,1600,1389.79297
-77.852322,676,1391.446644
-109.01563,87,1391.681384
-115.11874,136,1392.029292
-115.151545,98,1392.277061
-91.424315,1600,1396.181994
-109.895228,94,1396.447183
-115.644897,100,1396.724121
-100.632909,158,1397.117969
-125.425376,319,1397.903016
-114.273472,229,1398.47412
-123.397183,349,1399.37028
-98.390749,100,1399.640525
-101.347649,88,1399.908529
-95.063602,79,1400.132573
-97.960733,95,1400.414332
-105.573718,57,1400.584414
-99.702587,91,1400.824177
-93.36708,94,1401.100023
-103.524783,60,1401.272127
-95.241611,89,1401.501222
-97.949646,83,1401.705267
-95.821814,85,1401.934429
-95.653402,85,1402.15313
-98.974351,98,1402.437953
-95.092969,104,1402.719021
-96.362637,93,1402.969333
-96.680363,90,1403.238789
-98.814092,90,1403.494568
-98.785001,90,1403.739031
-102.144187,96,1404.015756
-102.163025,113,1404.325644
-101.011437,106,1404.626496
-98.696739,91,1404.892754
-97.306007,92,1405.153932
-98.161217,90,1405.376422
-97.625857,112,1405.729927
-103.068547,127,1406.078295
-104.151615,81,1406.335619
-96.774757,87,1406.583826
-103.292128,86,1406.803071
-99.098652,101,1407.056479
-98.649685,79,1407.265096
-99.876449,74,1407.451283
-101.129892,74,1407.67405
-107.511505,95,1407.911187
-103.611297,77,1408.105265
-103.404608,80,1408.312524
-104.123622,77,1408.509304
-100.23076,98,1408.759659
-104.092787,91,1408.977042
-104.139223,79,1409.189268
-105.096887,83,1409.403257
-103.630473,69,1409.578209
-108.888001,82,1409.797685
-100.955729,86,1410.018004
-107.730641,66,1410.183722
-106.562088,59,1410.322994
-107.418104,54,1410.460974
-107.996744,72,1410.634604
-108.473846,57,1410.791802
-108.841333,54,1410.936506
-113.313351,122,1411.273486
-108.941775,57,1411.407171
-104.659806,62,1411.566041
-110.300269,63,1411.74417
-104.229131,63,1411.899472
-110.028579,53,1412.049056
-107.867058,56,1412.184272
-104.908231,60,1412.359905
-109.48948,47,1412.481025
-109.395278,55,1412.647864
-108.781411,50,1412.791176
-105.399002,58,1412.960478
-109.368801,48,1413.096732
-110.15799,51,1413.243105
-109.70668,50,1413.377262
-110.762439,48,1413.515164
-111.182585,50,1413.642369
-110.895406,53,1413.788726
-110.725899,53,1413.929758
-109.604995,47,1414.052711
-105.501968,65,1414.222739
-106.33777,70,1414.389538
-105.682111,70,1414.569451
-107.401751,60,1414.737287
-107.175344,61,1414.888318
-107.81,57,1415.040858
-108.608375,63,1415.185725
-105.619504,66,1415.366921
-107.925432,57,1415.506391
-108.092326,78,1415.690016
-106.105605,63,1415.850018
-107.068602,57,1416.011776
-106.828565,59,1416.145716
-105.648016,80,1416.358948
-108.314534,69,1416.550727
-108.054228,83,1416.758821
-107.297007,61,1416.924031
-109.099584,55,1417.066238
-107.789719,57,1417.199283
-107.995823,70,1417.371764
-108.695524,54,1417.497035
-107.13199,58,1417.643463
-106.290029,65,1417.808506
-108.417774,58,1417.94637
-106.110284,62,1418.118923
-105.273692,62,1418.283646
-107.285155,71,1418.47235
-106.613726,59,1418.623482
-105.012203,61,1418.767885
-106.324723,69,1418.964326
-106.39587,77,1419.165699
-104.936639,68,1419.334656
-106.226452,70,1419.515202
-106.435297,74,1419.711879
-107.078843,71,1419.903044
-107.991142,93,1420.150301
-107.662469,89,1420.383282
-106.905092,96,1420.62489
-105.55554,92,1420.853113
-105.050803,88,1421.102189
-107.580609,92,1421.335222
-109.584282,96,1421.590809
-107.827227,138,1421.934453
-107.12303,103,1422.2187
-105.813512,88,1422.431474
-106.124194,74,1422.607699
-104.595076,64,1422.778721
-104.968288,87,1423.014755
-105.385371,75,1423.200745
-104.360642,82,1423.422698
-107.964899,134,1423.78252
-107.790983,102,1424.067503
-107.17205,99,1424.316499
-107.878961,113,1424.596035
-106.645088,96,1424.835356
-106.454619,74,1425.026386
-108.102041,79,1425.251008
-109.035356,132,1425.579309
-156.86709,445,1426.715781
-110.134888,92,1426.955992
-104.321013,153,1427.336401
-115.000024,92,1427.579194
-112.295087,136,1427.938463
-112.055587,141,1428.298407
-116.520377,156,1428.692641
-106.838292,93,1428.947273
-117.950111,89,1429.189884
-109.730553,108,1429.447906
